Date, Open, High, Low, Close
02/24/17, 11920.90, 11934.64, 11722.35, 11804.03
02/23/17, 11994.06, 12015.98, 11925.88, 11947.83
02/22/17, 11989.71, 12031.11, 11966.02, 11998.59
02/21/17, 11817.97, 11987.58, 11798.48, 11967.49
02/20/17, 11831.71, 11841.06, 11804.72, 11827.62
02/17/17, 11759.57, 11775.40, 11693.70, 11757.02
02/16/17, 11778.99, 11814.70, 11728.38, 11757.24
02/15/17, 11834.48, 11848.04, 11725.38, 11793.93
02/14/17, 11766.99, 11787.82, 11752.68, 11771.81
02/13/17, 11697.99, 11812.69, 11684.91, 11774.43
02/10/17, 11698.70, 11711.55, 11645.13, 11666.97
02/09/17, 11584.40, 11657.24, 11548.18, 11642.86
02/08/17, 11546.93, 11591.26, 11479.78, 11543.38
02/07/17, 11498.49, 11606.26, 11483.83, 11549.44
02/06/17, 11628.03, 11679.91, 11509.58, 11509.84
02/03/17, 11636.23, 11696.94, 11627.98, 11651.49
02/02/17, 11628.28, 11675.98, 11603.65, 11627.95
02/01/17, 11646.42, 11723.39, 11622.60, 11659.50
01/31/17, 11692.53, 11733.16, 11535.31, 11535.31
01/30/17, 11786.31, 11792.33, 11659.35, 11681.89
01/27/17, 11841.72, 11844.68, 11798.26, 11814.27
01/26/17, 11867.91, 11893.08, 11819.76, 11848.63
01/25/17, 11677.63, 11827.73, 11669.30, 11806.05
01/24/17, 11554.80, 11596.18, 11538.05, 11594.94
01/23/17, 11545.97, 11605.29, 11508.83, 11545.75
01/20/17, 11568.90, 11636.79, 11547.04, 11630.13
01/19/17, 11624.11, 11644.88, 11578.91, 11596.89
01/18/17, 11592.12, 11599.39, 11529.76, 11599.39
01/17/17, 11521.50, 11583.43, 11425.14, 11540.00
01/16/17, 11537.45, 11579.05, 11535.96, 11554.71
01/13/17, 11576.78, 11635.55, 11554.45, 11629.18
01/12/17, 11599.24, 11606.43, 11491.87, 11521.04
01/11/17, 11587.53, 11692.27, 11524.99, 11646.17
01/10/17, 11583.24, 11606.95, 11544.99, 11583.30
01/09/17, 11606.89, 11606.89, 11522.35, 11563.99
01/06/17, 11560.52, 11605.74, 11547.05, 11599.01
01/05/17, 11537.73, 11602.54, 11537.40, 11584.94
01/04/17, 11609.53, 11616.09, 11531.43, 11584.31
01/03/17, 11631.70, 11637.37, 11561.23, 11584.24
01/02/17, 11426.38, 11617.28, 11414.82, 11598.33
12/30/16, 11443.31, 11481.66, 11405.77, 11481.06
12/29/16, 11411.36, 11459.19, 11404.82, 11451.05
12/28/16, 11469.45, 11475.89, 11459.40, 11474.99
12/27/16, 11457.91, 11481.46, 11451.55, 11472.24
12/23/16, 11477.23, 11480.18, 11409.43, 11449.93
12/22/16, 11444.41, 11475.76, 11428.77, 11456.10
12/21/16, 11445.23, 11479.88, 11440.29, 11468.64
12/20/16, 11415.30, 11472.08, 11406.95, 11464.74
12/19/16, 11384.03, 11426.70, 11380.12, 11426.70
12/16/16, 11368.64, 11451.57, 11357.15, 11404.01
12/15/16, 11267.03, 11387.11, 11267.03, 11366.40
12/14/16, 11254.47, 11281.43, 11235.24, 11244.84
12/13/16, 11194.67, 11300.44, 11191.64, 11284.65
12/12/16, 11198.42, 11213.04, 11141.86, 11190.21
12/09/16, 11170.18, 11231.69, 11145.98, 11203.63
12/08/16, 11035.76, 11193.10, 10990.60, 11179.42
12/07/16, 10885.05, 10988.79, 10873.81, 10986.69
12/06/16, 10685.00, 10786.26, 10668.67, 10775.32
12/05/16, 10494.64, 10730.74, 10493.62, 10684.83
12/02/16, 10436.48, 10545.37, 10402.59, 10513.35
12/01/16, 10593.06, 10627.10, 10502.54, 10534.05
11/30/16, 10615.79, 10691.67, 10606.04, 10640.30
11/29/16, 10562.15, 10624.76, 10539.23, 10620.49
11/28/16, 10655.92, 10658.36, 10554.94, 10582.67
11/25/16, 10700.17, 10710.16, 10649.37, 10699.27
11/24/16, 10689.16, 10715.65, 10653.62, 10689.26
11/23/16, 10718.89, 10742.66, 10602.21, 10662.44
11/22/16, 10745.67, 10767.73, 10707.87, 10713.85
11/21/16, 10697.95, 10727.09, 10595.14, 10685.13
11/18/16, 10735.05, 10737.98, 10649.12, 10664.56
11/17/16, 10640.36, 10686.88, 10604.32, 10685.54
11/16/16, 10726.34, 10735.47, 10610.27, 10663.87
11/15/16, 10720.93, 10748.31, 10666.17, 10735.14
11/14/16, 10750.62, 10802.39, 10677.09, 10693.69
11/11/16, 10702.88, 10714.47, 10584.31, 10667.95
11/10/16, 10710.04, 10793.97, 10575.96, 10630.12
11/09/16, 10181.89, 10646.55, 10174.92, 10646.01
11/08/16, 10449.52, 10486.04, 10414.83, 10482.32
11/07/16, 10410.56, 10456.95, 10381.14, 10456.95
11/04/16, 10281.87, 10286.39, 10212.53, 10259.13
11/03/16, 10341.86, 10406.72, 10325.88, 10325.88
11/02/16, 10443.52, 10460.93, 10368.20, 10370.93
11/01/16, 10724.14, 10730.48, 10506.39, 10526.16
10/31/16, 10658.67, 10687.74, 10634.34, 10665.01
10/28/16, 10634.99, 10716.16, 10583.57, 10696.19
10/27/16, 10691.86, 10772.67, 10656.18, 10717.08
10/26/16, 10726.22, 10737.79, 10632.29, 10709.68
10/25/16, 10786.25, 10827.72, 10738.36, 10757.31
10/24/16, 10743.87, 10820.08, 10743.87, 10761.17
10/21/16, 10710.51, 10737.26, 10672.35, 10710.73
10/20/16, 10665.75, 10748.41, 10592.89, 10701.39
10/19/16, 10626.99, 10672.22, 10587.71, 10645.68
10/18/16, 10560.14, 10657.34, 10543.69, 10631.55
10/17/16, 10544.69, 10583.70, 10491.28, 10503.57
10/14/16, 10450.06, 10615.30, 10449.47, 10580.38
10/13/16, 10425.79, 10430.83, 10349.06, 10414.07
10/12/16, 10572.72, 10604.00, 10503.20, 10523.07
10/11/16, 10600.94, 10692.36, 10568.72, 10577.16
10/10/16, 10496.01, 10639.41, 10454.98, 10624.08
10/07/16, 10549.69, 10579.09, 10465.35, 10490.86
10/06/16, 10641.13, 10641.13, 10537.68, 10568.80
10/05/16, 10535.62, 10622.44, 10486.63, 10585.78
10/04/16, 10492.97, 10646.72, 10492.25, 10619.61
09/30/16, 10240.69, 10531.26, 10189.94, 10511.02
09/29/16, 10545.60, 10575.34, 10370.23, 10405.54
09/28/16, 10425.89, 10518.36, 10417.15, 10438.34
09/27/16, 10451.40, 10455.88, 10265.69, 10361.48
09/26/16, 10555.19, 10560.83, 10385.63, 10393.71
09/23/16, 10662.49, 10675.62, 10610.95, 10626.97
09/22/16, 10518.53, 10705.40, 10517.80, 10674.18
09/21/16, 10496.43, 10535.25, 10427.22, 10436.49
09/20/16, 10374.68, 10465.95, 10371.62, 10393.86
09/19/16, 10349.87, 10381.93, 10326.75, 10373.87
09/16/16, 10403.67, 10427.20, 10262.19, 10276.17
09/15/16, 10360.84, 10446.40, 10337.23, 10431.20
09/14/16, 10410.30, 10450.41, 10369.72, 10378.40
09/13/16, 10483.07, 10507.04, 10382.85, 10386.60
09/12/16, 10380.46, 10431.90, 10299.38, 10431.77
09/09/16, 10641.81, 10671.66, 10539.31, 10573.44
09/08/16, 10749.82, 10780.42, 10570.06, 10675.29
09/07/16, 10706.86, 10775.93, 10659.73, 10752.98
09/06/16, 10704.89, 10742.49, 10657.43, 10687.14
09/05/16, 10712.17, 10740.39, 10671.55, 10672.22
09/02/16, 10570.70, 10693.64, 10516.81, 10683.82
09/01/16, 10622.33, 10676.32, 10492.29, 10534.31
08/31/16, 10627.18, 10666.81, 10591.44, 10592.69
08/30/16, 10588.71, 10688.48, 10588.48, 10657.64
08/29/16, 10503.88, 10566.69, 10441.81, 10544.44
08/26/16, 10512.21, 10613.06, 10484.03, 10587.77
08/25/16, 10576.56, 10576.56, 10470.73, 10529.59
08/24/16, 10531.14, 10653.17, 10515.16, 10622.97
08/23/16, 10542.95, 10627.00, 10516.27, 10592.88
08/22/16, 10528.88, 10656.25, 10443.48, 10494.35
08/19/16, 10613.23, 10618.11, 10490.96, 10544.36
08/18/16, 10613.08, 10625.33, 10548.97, 10603.03
08/17/16, 10694.55, 10696.76, 10516.05, 10537.67
08/16/16, 10666.72, 10737.07, 10634.68, 10676.65
08/15/16, 10719.14, 10802.32, 10712.13, 10739.21
08/12/16, 10718.33, 10735.11, 10685.52, 10713.43
08/11/16, 10687.57, 10742.84, 10635.42, 10742.84
08/10/16, 10676.90, 10708.25, 10635.11, 10650.89
08/09/16, 10438.60, 10701.33, 10433.79, 10692.90
08/08/16, 10407.50, 10478.75, 10403.47, 10432.36
08/05/16, 10242.88, 10374.33, 10216.64, 10367.21
08/04/16, 10237.08, 10282.17, 10182.40, 10227.86
08/03/16, 10150.13, 10189.15, 10092.53, 10170.21
08/02/16, 10328.87, 10330.64, 10128.98, 10144.34
08/01/16, 10426.36, 10459.34, 10277.37, 10330.52
07/29/16, 10320.82, 10355.31, 10287.32, 10337.50
07/28/16, 10309.92, 10381.90, 10264.39, 10274.93
07/27/16, 10314.43, 10352.32, 10298.40, 10319.55
07/26/16, 10199.66, 10275.41, 10150.00, 10247.76
07/25/16, 10155.20, 10264.06, 10125.22, 10198.24
07/22/16, 10130.51, 10181.24, 10073.28, 10147.46
07/21/16, 10195.40, 10195.65, 10090.12, 10156.21
07/20/16, 10054.54, 10146.71, 9991.65, 10142.01
07/19/16, 10038.95, 10050.77, 9923.64, 9981.24
07/18/16, 10079.03, 10160.30, 10011.84, 10063.13
07/15/16, 10031.18, 10098.75, 9987.05, 10066.90
07/14/16, 10058.49, 10109.86, 9984.55, 10068.30
07/13/16, 9941.99, 10001.87, 9919.41, 9930.71
07/12/16, 9850.40, 10013.49, 9841.11, 9964.07
07/11/16, 9744.80, 9841.86, 9690.18, 9833.41
07/08/16, 9392.20, 9655.92, 9389.05, 9629.66
07/07/16, 9437.47, 9507.91, 9399.69, 9418.78
07/06/16, 9449.57, 9530.59, 9304.01, 9373.26
07/05/16, 9656.05, 9659.41, 9506.84, 9532.61
07/04/16, 9797.66, 9808.99, 9701.15, 9709.09
07/01/16, 9742.84, 9806.47, 9657.63, 9776.12
06/30/16, 9566.07, 9695.59, 9513.52, 9680.09
06/29/16, 9557.69, 9640.39, 9506.29, 9612.27
06/28/16, 9458.38, 9554.41, 9419.38, 9447.28
06/27/16, 9516.92, 9589.28, 9214.10, 9268.66
06/24/16, 9237.62, 9720.12, 9226.15, 9557.16
06/23/16, 10122.47, 10340.84, 10104.92, 10257.03
06/22/16, 10084.74, 10149.81, 10043.68, 10071.06
06/21/16, 9943.84, 10051.07, 9930.10, 10015.54
06/20/16, 9850.59, 9996.56, 9850.59, 9962.02
06/17/16, 9620.92, 9705.29, 9578.15, 9631.36
06/16/16, 9480.43, 9582.38, 9432.87, 9550.47
06/15/16, 9589.47, 9665.21, 9567.15, 9606.71
06/14/16, 9595.17, 9620.84, 9507.51, 9519.20
06/13/16, 9715.78, 9755.23, 9657.44, 9657.44
06/10/16, 10024.69, 10026.49, 9819.12, 9834.62
06/09/16, 10184.48, 10187.07, 10050.03, 10088.87
06/08/16, 10246.49, 10266.37, 10177.44, 10217.03
06/07/16, 10196.17, 10312.53, 10183.19, 10287.68
06/06/16, 10105.09, 10148.96, 10092.86, 10121.08
06/03/16, 10237.58, 10282.72, 10040.87, 10103.26
06/02/16, 10199.20, 10241.75, 10156.86, 10208.00
06/01/16, 10242.78, 10283.82, 10160.24, 10204.44
05/31/16, 10356.14, 10365.24, 10243.22, 10262.74
05/30/16, 10293.43, 10338.41, 10286.33, 10333.23
05/27/16, 10257.91, 10298.76, 10241.98, 10286.31
05/26/16, 10213.87, 10286.23, 10207.09, 10272.71
05/25/16, 10143.37, 10233.06, 10130.68, 10205.21
05/24/16, 9798.94, 10077.65, 9773.80, 10057.31
05/23/16, 9891.38, 9971.74, 9811.74, 9842.29
05/20/16, 9878.49, 9921.59, 9852.71, 9916.02
05/19/16, 9847.64, 9899.86, 9773.72, 9795.89
05/18/16, 9828.05, 9946.27, 9811.86, 9943.23
05/17/16, 10016.79, 10080.31, 9846.91, 9890.19
05/13/16, 9794.83, 9979.93, 9767.94, 9952.90
05/12/16, 9899.90, 10078.19, 9838.12, 9862.12
05/11/16, 10055.40, 10055.70, 9950.11, 9975.32
05/10/16, 10057.50, 10106.90, 9994.58, 10045.44
05/09/16, 9929.19, 10068.50, 9878.71, 9980.49
05/06/16, 9805.39, 9917.63, 9737.00, 9869.95
05/05/16, 9849.70, 9921.37, 9805.55, 9851.86
05/04/16, 9925.25, 9959.42, 9812.73, 9828.25
05/03/16, 10052.55, 10061.95, 9918.43, 9926.77
05/02/16, 10091.17, 10153.90, 10066.34, 10123.27
04/29/16, 10235.47, 10252.08, 10038.97, 10038.97
04/28/16, 10222.11, 10331.93, 10125.52, 10321.15
04/27/16, 10283.10, 10323.25, 10220.57, 10299.83
04/26/16, 10359.77, 10385.23, 10213.55, 10259.59
04/25/16, 10379.16, 10399.30, 10233.42, 10294.35
04/22/16, 10377.22, 10422.86, 10324.83, 10373.49
04/21/16, 10456.99, 10474.38, 10341.97, 10435.73
04/20/16, 10312.64, 10440.13, 10304.14, 10421.29
04/19/16, 10170.18, 10370.80, 10150.67, 10349.59
04/18/16, 9933.70, 10147.85, 9920.90, 10120.31
04/15/16, 10063.89, 10070.04, 10020.34, 10051.57
04/14/16, 10042.28, 10098.44, 10016.17, 10093.65
04/13/16, 9901.13, 10026.10, 9893.42, 10026.10
04/12/16, 9716.75, 9770.47, 9617.83, 9761.47
04/11/16, 9595.56, 9751.93, 9524.66, 9682.99
04/08/16, 9576.40, 9675.03, 9572.57, 9622.26
04/07/16, 9648.55, 9702.18, 9484.75, 9530.62
04/06/16, 9582.46, 9635.91, 9505.90, 9624.51
04/05/16, 9647.81, 9661.30, 9553.17, 9563.36
04/04/16, 9789.77, 9907.05, 9732.82, 9822.08
04/01/16, 9833.26, 9851.31, 9675.50, 9794.64
03/31/16, 9997.44, 10021.34, 9947.02, 9965.51
03/30/16, 9951.68, 10097.70, 9947.26, 10046.61
03/29/16, 9900.88, 9947.03, 9808.48, 9887.94
03/24/16, 9974.60, 9977.99, 9845.37, 9851.35
03/23/16, 10046.94, 10112.17, 9964.63, 10022.93
03/22/16, 9836.28, 9990.00, 9762.57, 9990.00
03/21/16, 9893.26, 10095.46, 9863.83, 9948.64
03/18/16, 9905.67, 9961.48, 9822.52, 9950.80
03/17/16, 10051.69, 10055.29, 9753.04, 9892.20
03/16/16, 9971.04, 10021.70, 9917.92, 9983.41
03/15/16, 9941.46, 9973.58, 9890.12, 9933.85
03/14/16, 9948.21, 10039.61, 9936.06, 9990.26
03/11/16, 9672.05, 9833.90, 9642.79, 9831.13
03/10/16, 9697.64, 9995.84, 9498.15, 9498.15
03/09/16, 9700.16, 9838.95, 9679.19, 9723.09
03/08/16, 9688.47, 9785.05, 9617.69, 9692.82
03/07/16, 9764.08, 9803.73, 9690.00, 9778.93
03/04/16, 9800.86, 9899.11, 9742.76, 9824.17
03/03/16, 9807.06, 9808.52, 9709.68, 9751.92
03/02/16, 9780.84, 9837.11, 9695.98, 9776.62
03/01/16, 9482.66, 9719.02, 9471.09, 9717.16
02/29/16, 9424.93, 9498.57, 9332.42, 9495.40
02/26/16, 9454.52, 9576.88, 9436.33, 9513.30
02/25/16, 9277.02, 9391.31, 9199.09, 9331.48
02/24/16, 9396.48, 9415.33, 9125.19, 9167.80
02/23/16, 9503.12, 9535.12, 9405.22, 9416.77
02/22/16, 9481.37, 9581.45, 9477.69, 9573.59
02/19/16, 9420.51, 9474.02, 9319.10, 9388.05
02/18/16, 9428.01, 9551.87, 9349.95, 9463.64
02/17/16, 9174.28, 9394.62, 9156.14, 9377.21
02/16/16, 9242.75, 9269.06, 9079.19, 9135.11
02/15/16, 9163.54, 9249.46, 9134.76, 9206.84
02/12/16, 8854.40, 8967.51, 8815.77, 8967.51
02/11/16, 8887.89, 8899.57, 8699.29, 8752.87
02/10/16, 8937.98, 9128.54, 8875.45, 9017.29
02/09/16, 8980.71, 9041.90, 8772.88, 8879.40
02/08/16, 9329.87, 9337.52, 8937.98, 8979.36
02/05/16, 9375.29, 9469.71, 9250.84, 9286.23
02/04/16, 9522.67, 9539.92, 9270.09, 9393.36
02/03/16, 9541.53, 9577.20, 9350.98, 9434.82
02/02/16, 9721.18, 9729.23, 9536.97, 9581.04
02/01/16, 9823.73, 9827.10, 9638.58, 9757.88
01/29/16, 9772.58, 9798.38, 9656.36, 9798.11
01/28/16, 9826.28, 9905.08, 9594.80, 9639.59
01/27/16, 9781.42, 9880.82, 9728.64, 9880.82
01/26/16, 9599.56, 9867.18, 9563.64, 9822.75
01/25/16, 9790.44, 9800.49, 9681.70, 9736.15
01/22/16, 9762.55, 9837.62, 9704.90, 9764.88
01/21/16, 9400.69, 9656.33, 9348.74, 9574.16
01/20/16, 9430.13, 9490.45, 9314.57, 9391.64
01/19/16, 9722.64, 9756.14, 9626.65, 9664.21
01/18/16, 9542.60, 9657.94, 9457.95, 9521.85
01/15/16, 9778.36, 9832.92, 9459.09, 9545.27
01/14/16, 9836.85, 9884.27, 9614.77, 9794.20
01/13/16, 10112.35, 10164.05, 9929.07, 9960.96
01/12/16, 9832.82, 10092.67, 9832.82, 9985.43
01/11/16, 9814.04, 9978.69, 9813.02, 9825.07
01/08/16, 10010.47, 10122.46, 9849.34, 9849.34
01/07/16, 10144.17, 10145.47, 9810.47, 9979.85
01/06/16, 10288.68, 10288.68, 10094.18, 10214.02
01/05/16, 10373.27, 10384.26, 10173.52, 10310.10
01/04/16, 10485.81, 10485.91, 10248.58, 10283.44
